יצרן,תאריך כניסה לזאפ,התאמה לגיימינג,מערכת הפעלה,משקל,סדרה,סוג מעבד,נפח זיכרון RAM,מהירות מעבד,דגם מעבד,דור מעבד,סוג הזכרון,כונן קשיח,מהירות כונן קשיח,כונן אופטי,גודל מסך,רזולוציית מסך,סוג מסך,קצב רענון תצוגה,מסך מגע,כרטיס מסך,אמצעי אבטחה,מצלמת רשת,חיבורים,רשת אלחוטית,מודם סלולארי,Page Number,מחיר,תוספת מחיר
Dell,2021,0,ללא,1.78,vostro 3500,Intel Core i5,8.0,2400.0,1135G7,11.0,4.0,256,SSD,0,15.6,0.1254466804589054,LCD,60.0,0,Intel UHD Graphics,לא כולל,1 מגה פיקסל,"RJ-45 , HDMI , Bluetooth , USB",802.11ac,0,70.0,0.07351859419697589,0
Lenovo,2021,0,ללא,2.2,IdeaPad L3,Intel Core i3,4.0,3000.0,1115G4,11.0,4.0,256,SSD,1,15.6,0.1254466804589054,IPS,60.0,0,Integrated Intel UHD Graphics,לא כולל,1 מגה פיקסל,"RJ-45 , אוזניות/מיקרופון , USB-C , HDMI , Bluetooth , USB",802.11ac,0,70.0,0.03265222721700041,0
Dell,2021,0,Windows 10 PRO,1.64,Vostro 5502,Intel Core i5,8.0,2400.0,1135G7,11.0,4.0,256,SSD,0,15.6,0.1254466804589054,LCD,60.0,0,Intel Iris Xe Graphics,קורא טביעות אצבע,1 מגה פיקסל,"RJ-45 , Card Reader , אוזניות/מיקרופון , USB-C , HDMI , Bluetooth , USB",802.11ac,0,70.0,0.10425010216591744,0
Lenovo,2021,0,ללא,2.2,IdeaPad L3,Intel Core i7,8.0,2800.0,1165G7,11.0,4.0,1256,5400+SSD,1,15.6,0.1254466804589054,IPS,60.0,0,Integrated Intel Iris Xe Graphics,לא כולל,1 מגה פיקסל,"RJ-45 , אוזניות/מיקרופון , USB-C , HDMI , Bluetooth , USB",802.11ac,0,70.0,0.06571311810380057,0
Lenovo,2020,0,Windows 10 s,0.89,IdeaPad Duet,Intel Celeron,4.0,1100.0,N4020,4.0,4.0,128,eMMC,0,10.3,0.15365807786345684,IPS,60.0,1,Intel UHD Graphics 600,לא כולל,כולל,"DisplayPort , Card Reader , USB-C , Bluetooth , USB",802.11ac,0,70.0,0.04609726195341234,1000
Asus,2021,0,ללא,1.5,לא רלוונטי,Intel Core i3,8.0,2100.0,8145U,8.0,4.0,256,SSD,0,15.6,0.1254466804589054,LCD,60.0,0,Intel UHD Graphics 620,קורא טביעות אצבע,1 מגה פיקסל,"VGA , RJ-45 , Card Reader , אוזניות/מיקרופון , USB-C , HDMI , Bluetooth , USB",802.11ac,0,70.0,0.03792398855741724,0
Dell,2021,0,Windows 10 PRO,1.53,Latitude 7520,Intel Core i7,16.0,3000.0,1185G7,11.0,4.0,512,SSD,0,15.6,0.1254466804589054,LCD,60.0,0,Intel Iris Xe Graphics,מצלמת IR,כולל,Bluetooth,"WiFi 6 , 802.11ax",0,70.0,0.23408255006129955,0
Lenovo,2021,0,Windows 10 PRO,1.5,ThinkBook 14s Yoga ITL,Intel Core i5,8.0,2400.0,1135G7,11.0,4.0,512,SSD,0,14.0,0.1254466804589054,IPS,60.0,1,Integrated Intel Iris Xe Graphics,קורא טביעות אצבע,1 מגה פיקסל,"DisplayPort , Thunderbolt , Card Reader , אוזניות/מיקרופון , HDMI , Bluetooth , USB",802.11ax,0,70.0,0.1330404577033102,0
Dell,2021,0,Windows  10,1.5,Inspiron 5410,Intel Core i7,16.0,2900.0,1195G7,11.0,4.0,512,SSD,0,14.0,0.1254466804589054,LCD,60.0,1,NVIDIA GeForce MX350,קורא טביעות אצבע,1 מגה פיקסל,"DisplayPort , Card Reader , אוזניות/מיקרופון , USB-C , HDMI , Bluetooth , USB",WiFi 6,0,70.0,0.17345729464650592,750
Lenovo,2020,0,Windows  10,1.5,IdeaPad,Intel Core i5,8.0,2400.0,1135G7,11.0,4.0,512,SSD,0,14.0,0.1254466804589054,IPS,60.0,0,Intel Iris Plus Graphics,קורא טביעות אצבע,1 מגה פיקסל,"DisplayPort , USB-C , HDMI , Bluetooth , USB",802.11ax,0,70.0,0.09413567633837353,0
Lenovo,2020,0,Windows  10,1.38,IdeaPad 5,Intel Core i5,8.0,2400.0,1135G7,11.0,4.0,256,SSD,0,14.0,0.1254466804589054,IPS,60.0,0,Integrated Intel Iris Xe Graphics,קורא טביעות אצבע,1 מגה פיקסל,"Card Reader , אוזניות/מיקרופון , USB-C , HDMI , Bluetooth , USB",802.11ax,0,70.0,0.08596240294237842,0
Lenovo,2021,0,Windows  10,1.65,IdeaPad 3,Intel Core i5,8.0,2400.0,1135G7,11.0,4.0,256,SSD,0,15.6,0.1254466804589054,LCD,60.0,0,NVIDIA GeForce MX350,לא כולל,1 מגה פיקסל,"אוזניות/מיקרופון , USB-C , HDMI , Bluetooth , USB",802.11ax,0,70.0,0.0788312219043727,0
Lenovo,2021,0,Windows  10,1.65,IdeaPad 3,AMD Ryzen 5,8.0,2100.0,5500U,4.0,4.0,512,SSD,0,15.6,0.1254466804589054,LCD,60.0,0,Integrated AMD Radeon Graphics,מצלמת IR,1 מגה פיקסל,"Card Reader , אוזניות/מיקרופון , USB-C , HDMI , Bluetooth , USB",802.11ax,0,70.0,0.07760523089497344,0
Asus,2021,0,ללא,1.73,ExpertBook B1,Intel Pentium Gold,8.0,2000.0,7505,7.0,4.0,256,SSD,0,15.6,0.1254466804589054,LCD,60.0,0,Intel UHD Graphics,קורא טביעות אצבע,1 מגה פיקסל,"VGA , RJ-45 , Thunderbolt , Card Reader , HDMI , Bluetooth , USB","WiFi 6 , 802.11ax",0,70.0,0.036738863914997956,0
Dell,2021,0,Windows  10,1.59,Vostro 3400,Intel Core i5,8.0,2400.0,1135G7,11.0,4.0,256,SSD,0,14.0,0.1254466804589054,LCD,60.0,0,Intel Iris Xe Graphics,לא כולל,1 מגה פיקסל,"RJ-45 , Card Reader , HDMI , Bluetooth , USB",כולל,0,71.0,0.08203923171230078,0
Dell,2021,0,Windows 10 PRO,1.4,Latitude 5420,Intel Core i5,8.0,2400.0,1135G7,11.0,4.0,512,SSD,0,14.0,0.1254466804589054,LCD,60.0,0,Intel Iris X Graphics,לא כולל,לא כולל,"RJ-45 , DisplayPort , Thunderbolt , Card Reader , אוזניות/מיקרופון , USB-C , HDMI , Bluetooth , USB","WiFi 6 , 802.11ax",0,71.0,0.15563955864323661,0
Dell,2021,0,Windows  10,1.78,Vostro 3500,Intel Core i5,8.0,2400.0,1135G7,11.0,4.0,512,SSD,0,15.6,0.1254466804589054,LCD,60.0,0,Intel UHD Graphics,לא כולל,1 מגה פיקסל,"RJ-45 , HDMI , Bluetooth , USB",802.11ac,0,71.0,0.08818961994278708,0
HP,2022,0,Windows  10,2.46,Victus,Intel Core i7,16.0,2300.0,11800H,11.0,4.0,1000,SSD,0,16.1,0.3229264622907655,IPS,144.0,0,NVIDIA GeForce RTX 3050,לא כולל,1 מגה פיקסל,"RJ-45 , DisplayPort , אוזניות/מיקרופון , USB-C , HDMI , Bluetooth , USB",כולל,0,71.0,0.18281569268492032,0
Lenovo,2021,0,Windows 10 PRO,1.6,לא רלוונטי,Intel Core i7,8.0,1300.0,1065G7,10.0,4.0,256,SSD,0,14.0,0.1254466804589054,LCD,60.0,0,Integrated Intel Iris Plus Graphics,לא כולל,כולל,"Card Reader , אוזניות/מיקרופון , HDMI , Bluetooth",802.11ac,0,71.0,0.09196975888843482,0
Acer,2020,0,Windows  10,1.6,Swift 3,Intel Core i3,8.0,2100.0,10110U,10.0,4.0,512,SSD,0,14.0,0.1254466804589054,LED,60.0,0,Intel UHD Graphics,קורא טביעות אצבע,כולל,"USB-C , HDMI , USB",כולל,0,71.0,0.0898447078054761,0
Asus,2022,0,ללא,1.8,VivoBook 15,Intel Core i7,16.0,2800.0,1165G7,11.0,4.0,512,SSD,0,15.6,0.1254466804589054,LED,60.0,0,Intel Iris Xe Graphics,לא כולל,כולל,"אוזניות/מיקרופון , USB-C , HDMI , Bluetooth , USB",802.11ac,0,71.0,0.08577850429096853,0
Asus,2021,0,ללא,1.7,לא רלוונטי,Intel Core i3,8.0,1200.0,1005G1,10.0,4.0,256,SSD,0,15.6,0.0,LCD,60.0,0,Intel UHD Graphics,לא כולל,כולל,"Card Reader , אוזניות/מיקרופון , USB-C , HDMI , Bluetooth , USB",802.11ac,0,71.0,0.0408255006129955,0
Asus,2021,0,Windows  10,1.4,VivoBook 14,Intel Core i3,8.0,1200.0,1005G1,10.0,4.0,256,SSD,0,14.0,0.0,LCD,60.0,0,Intel UHD Graphics,לא כולל,כולל,"אוזניות/מיקרופון , USB-C , HDMI , Bluetooth , USB",802.11ac,0,71.0,0.0408255006129955,0
Asus,2021,0,Windows  10,1.4,לא רלוונטי,Intel Core i3,8.0,1200.0,1005G1,10.0,4.0,256,SSD,0,14.0,0.0,LCD,60.0,0,Intel UHD Graphics,לא כולל,כולל,"Card Reader , אוזניות/מיקרופון , USB-C , HDMI , Bluetooth , USB",802.11ac,0,72.0,0.0408255006129955,0
Lenovo,2021,0,ללא,1.38,IdeaPad 5,Intel Core i7,8.0,2800.0,1165G7,11.0,4.0,256,SSD,0,14.0,0.1254466804589054,IPS,60.0,0,Integrated Intel Iris Xe Graphics,קורא טביעות אצבע,1 מגה פיקסל,"DisplayPort , Card Reader , אוזניות/מיקרופון , USB-C , HDMI , Bluetooth , USB",802.11ax,0,72.0,0.09429914180629342,0
Lenovo,2019,0,Windows  10,1.35,ThinkPad,Intel Core i5,8.0,1600.0,8265U,8.0,4.0,256,SSD,0,14.0,0.1254466804589054,IPS,60.0,0,Intel HD Graphics 620,קורא טביעות אצבע,1 מגה פיקסל,"RJ-45 , Card Reader , USB-C , HDMI , USB",802.11ac,0,72.0,0.18224356354720064,0
Lenovo,2021,0,Windows  10,1.85,IdeaPad 3,Intel Core i3,4.0,1200.0,1005G1,10.0,4.0,256,SSD,0,15.6,0.1254466804589054,LCD,60.0,0,Integrated Intel UHD Graphics,לא כולל,כולל,"Card Reader , אוזניות/מיקרופון , HDMI , Bluetooth , USB",802.11ac,0,72.0,0.04532080098079281,0
Lenovo,2021,1,Windows 11 Home,2.25,IdeaPad Gaming 3,Intel Core i7,16.0,3300.0,11370H,11.0,4.0,512,SSD,0,15.6,0.1254466804589054,IPS,120.0,0,NVIDIA GeForce RTX 3050,לא כולל,1 מגה פיקסל,"RJ-45 , אוזניות/מיקרופון , USB-C , HDMI , Bluetooth , USB",802.11ax,0,72.0,0.18007764609726196,0
Lenovo,2021,0,Windows  10,1.65,IdeaPad 3,Intel Pentium Gold,8.0,2000.0,7505,7.0,4.0,256,SSD,0,15.6,0.1254466804589054,LCD,60.0,0,Integrated Intel UHD Graphics,לא כולל,1 מגה פיקסל,"Card Reader , אוזניות/מיקרופון , HDMI , Bluetooth , USB",802.11ax,0,72.0,0.04241928892521455,0
HP,2022,0,Windows 10 PRO,1.7,ElitBook 855,AMD Ryzen 7,32.0,1900.0,5800U,4.0,4.0,1000,SSD,0,15.6,0.1254466804589054,IPS,60.0,0,AMD Radeon  Graphics,"מצלמת IR , קורא טביעות אצבע",1 מגה פיקסל,"DisplayPort , אוזניות/מיקרופון , USB-C , HDMI , Bluetooth , USB","802.11b , 802.11a , 802.11g , 802.11n , 802.11ac",0,72.0,0.21554965263588066,0
Dell,2021,0,ללא,1.36,Vostro 5402,Intel Core i5,8.0,2400.0,1135G7,11.0,4.0,512,SSD,0,14.0,0.1254466804589054,LED,60.0,0,Intel Iris Xe Graphics,לא כולל,1 מגה פיקסל,"RJ-45 , Card Reader , אוזניות/מיקרופון , USB-C , HDMI , Bluetooth , USB",802.11ac,0,72.0,0.08821005312627707,0
Dell,2021,0,Windows 10 PRO,1.37,Latitude 5420,Intel Core i5,8.0,2400.0,1135G7,11.0,4.0,256,SSD,0,14.0,0.1254466804589054,LCD,60.0,0,Intel Iris Xe Graphics,לא כולל,כולל,"RJ-45 , DisplayPort , Thunderbolt , Card Reader , אוזניות/מיקרופון , USB-C , HDMI , Bluetooth , USB","WiFi 6 , 802.11ax",0,72.0,0.125010216591745,0
Dell,2021,0,Windows 10 PRO,1.36,Vostro 5402,Intel Core i7,16.0,2800.0,1165G7,11.0,4.0,512,SSD,0,14.0,0.1254466804589054,LCD,60.0,0,NVIDIA GeForce MX330,לא כולל,1 מגה פיקסל,"RJ-45 , Card Reader , אוזניות/מיקרופון , USB-C , HDMI , Bluetooth , USB",802.11ac,0,72.0,0.16475275847977114,0
Asus,2022,0,ללא,1.73,ExpertBook B1,Intel Core i7,16.0,2800.0,1165G7,11.0,4.0,1000,SSD,0,15.6,0.1254466804589054,LCD,60.0,0,Intel Iris Xe Graphics,קורא טביעות אצבע,1 מגה פיקסל,"VGA , RJ-45 , Card Reader , אוזניות/מיקרופון , USB-C , HDMI , Bluetooth , USB","WiFi 6 , 802.11ax",0,72.0,0.1261544748671843,0
Lenovo,2021,0,Windows 10 PRO,1.13,ThinkPad X1 Carbon,Intel Core i7,16.0,2800.0,1165G7,11.0,4.0,1000,SSD,0,14.0,0.15365807786345684,IPS,60.0,0,Integrated Intel Iris Xe Graphics,"מצלמת IR , קורא טביעות אצבע",1 מגה פיקסל,"RJ-45 , Thunderbolt , USB-C , HDMI , Bluetooth , USB",802.11ax,1,72.0,0.36939109113199836,0
Lenovo,2021,0,Windows 10 PRO,1.31,ThinkPad X13,Intel Core i7,16.0,2800.0,1165G7,11.0,4.0,512,SSD,0,13.3,0.15365807786345684,IPS,60.0,0,Integrated Intel Iris Xe Graphics,"מצלמת IR , קורא טביעות אצבע",כולל,"Thunderbolt , Card Reader , HDMI , Bluetooth , USB",802.11ax,0,72.0,0.263342868818962,0
Asus,2022,0,Windows 10 PRO,1.73,ExpertBook B1,Intel Core i5,16.0,2400.0,1135G7,11.0,4.0,512,SSD,0,15.6,0.1254466804589054,LCD,60.0,0,Intel Iris Xe Graphics,קורא טביעות אצבע,1 מגה פיקסל,"VGA , RJ-45 , Card Reader , אוזניות/מיקרופון , USB-C , HDMI , Bluetooth , USB","WiFi 6 , 802.11ax",0,72.0,0.12623620760114426,0
Dell,2021,0,ללא,1.52,Latitude 3420,Intel Core i7,8.0,2800.0,1165G7,11.0,4.0,512,SSD,0,14.0,0.1254466804589054,LCD,60.0,1,Intel UHD Graphics,לא כולל,כולל,"RJ-45 , DisplayPort , Card Reader , אוזניות/מיקרופון , USB-C , HDMI , Bluetooth , USB","WiFi 6 , 802.11ax",0,72.0,0.13876174908050673,0
Lenovo,2022,0,Windows 10 PRO,1.69,ThinkPad E14,Intel Core i7,16.0,2666.0,10510U,10.0,4.0,1000,SSD,0,14.0,0.1254466804589054,IPS,60.0,0,Intel UHD Graphics,קורא טביעות אצבע,1 מגה פיקסל,"RJ-45 , DisplayPort , אוזניות/מיקרופון , USB-C , HDMI , Bluetooth , USB","כולל , 802.11ax",0,72.0,0.1306906416019616,0
Lenovo,2021,0,ללא,1.66,IdeaPad 5,Intel Core i5,8.0,3600.0,1035G1,10.0,4.0,1256,5400+SSD,0,15.6,0.1254466804589054,IPS,60.0,0,Integrated Intel UHD Graphics,לא כולל,1 מגה פיקסל,"DisplayPort , Card Reader , אוזניות/מיקרופון , USB-C , HDMI , Bluetooth , USB",802.11ax,0,72.0,0.09021250510829587,0
Dell,2021,0,Windows  10,1.36,Vostro 5402,Intel Core i5,8.0,2400.0,1135G7,11.0,4.0,256,SSD,0,14.0,0.1254466804589054,LED,60.0,0,Intel Iris Xe Graphics,לא כולל,1 מגה פיקסל,"RJ-45 , Card Reader , אוזניות/מיקרופון , USB-C , HDMI , Bluetooth , USB",802.11ac,0,72.0,0.09413567633837353,0
Dell,2021,0,Windows  10,1.64,Vostro 5502,Intel Core i5,8.0,2400.0,1135G7,11.0,4.0,256,SSD,0,15.6,0.1254466804589054,LCD,60.0,0,Intel Iris Xe Graphics,קורא טביעות אצבע,1 מגה פיקסל,"RJ-45 , אוזניות/מיקרופון , USB-C , HDMI , Bluetooth , USB",802.11ac,0,72.0,0.10046996322026971,0
Lenovo,2020,0,ללא,1.7,IdeaPad 3,Intel Pentium Gold,4.0,2400.0,6405U,6.0,4.0,256,SSD,0,15.6,0.1254466804589054,LCD,60.0,0,Integrated Intel UHD Graphics,לא כולל,כולל,"Card Reader , אוזניות/מיקרופון , Bluetooth , USB",802.11ax,0,73.0,0.045279934613812835,0
Lenovo,2021,0,Windows  10,1.85,IdeaPad 3,Intel Core i5,8.0,1100.0,1035G4,10.0,4.0,256,SSD,0,15.6,0.1254466804589054,LCD,60.0,0,Integrated Intel Iris Plus Graphics,לא כולל,כולל,"Card Reader , אוזניות/מיקרופון , HDMI , Bluetooth , USB",802.11ac,0,73.0,0.05758071107478545,0
Asus,2021,0,Windows  10,1.7,לא רלוונטי,Intel Core i3,8.0,1200.0,1005G1,10.0,4.0,512,SSD,0,15.6,0.1254466804589054,LCD,60.0,0,Intel UHD Graphics,לא כולל,כולל,"USB-C , HDMI , Bluetooth , USB",802.11ac,0,73.0,0.049611769513690236,0
Lenovo,2021,0,Windows  10,1.66,IdeaPad 5,Intel Core i5,8.0,3600.0,1035G1,10.0,4.0,1256,5400+SSD,0,15.6,0.1254466804589054,LCD,60.0,0,Integrated Intel UHD Graphics,לא כולל,1 מגה פיקסל,"DisplayPort , Card Reader , אוזניות/מיקרופון , USB-C , HDMI , Bluetooth , USB",802.11ax,0,73.0,0.08688189619942788,0
Lenovo,2020,0,Windows  10,1.36,Yoga Slim,Intel Core i7,8.0,2800.0,1165G7,11.0,4.0,256,SSD,0,14.0,0.1254466804589054,IPS,60.0,0,Intel Iris Plus Graphics,מצלמת IR,1 מגה פיקסל,Bluetooth,802.11ax,0,73.0,0.18093583980384143,0
Lenovo,2021,0,Windows  10,1.38,IdeaPad 5,Intel Core i5,8.0,2400.0,1135G7,11.0,4.0,512,SSD,0,14.0,0.1254466804589054,IPS,60.0,0,NVIDIA GeForce MX450,קורא טביעות אצבע,1 מגה פיקסל,"DisplayPort , אוזניות/מיקרופון , USB-C , HDMI , Bluetooth , USB",802.11ax,0,73.0,0.13277482631794033,0
Lenovo,2022,1,Windows 11 Home,2.4,Legion 5,Intel Core i7,32.0,2300.0,11800H,11.0,4.0,1000,SSD,0,15.6,0.3229264622907655,LCD,165.0,0,NVIDIA GeForce RTX 3060,לא כולל,1 מגה פיקסל,"RJ-45 , DisplayPort , Thunderbolt , אוזניות/מיקרופון , HDMI , Bluetooth , USB","WiFi 6 , 802.11ax",0,73.0,0.303269309358398,0
Acer,2022,0,Windows 11 Home,2.7,Nitro 5,AMD Ryzen 7,16.0,3200.0,5800H,4.0,4.0,1000,SSD,0,17.3,0.1254466804589054,LED,60.0,0,NVIDIA GeForce RTX 3060,לא כולל,1 מגה פיקסל,"RJ-45 , אוזניות/מיקרופון , USB-C , HDMI , Bluetooth , USB",WiFi 6,0,73.0,0.22386595831630568,0
HP,2021,0,Windows  10,1.49,ENVY,Intel Core i7,16.0,2800.0,1165G7,11.0,4.0,1000,SSD,0,14.0,0.15365807786345684,LCD,60.0,0,NVIDIA GeForce GTX 1650Ti,לא כולל,1 מגה פיקסל,"DisplayPort , Thunderbolt , Card Reader , אוזניות/מיקרופון , USB-C , HDMI , Bluetooth , USB",WiFi 6,0,74.0,0.22778912954638333,0
Lenovo,2021,1,ללא,2.45,Legion 5 Pro,AMD Ryzen 7,16.0,3200.0,5800H,4.0,4.0,1000,SSD,0,16.0,0.3730800576766347,IPS,165.0,0,NVIDIA GeForce RTX 3060,לא כולל,1 מגה פיקסל,"RJ-45 , DisplayPort , אוזניות/מיקרופון , USB-C , HDMI , Bluetooth , USB",802.11ax,0,74.0,0.2288107887208827,0
Lenovo,2021,0,Windows  10,1.5,Flex 5,Intel Core i5,16.0,2400.0,1135G7,11.0,4.0,512,SSD,0,14.0,0.1254466804589054,IPS,60.0,1,NVIDIA GeForce MX450,קורא טביעות אצבע,1 מגה פיקסל,"Card Reader , אוזניות/מיקרופון , USB-C , HDMI , Bluetooth , USB",802.11ax,0,74.0,0.16342460155292193,750
Lenovo,2021,0,Windows  10,1.38,IdeaPad 5,Intel Core i5,8.0,2400.0,1135G7,11.0,4.0,512,SSD,0,14.0,0.1254466804589054,IPS,60.0,0,Integrated Intel Iris Xe Graphics,קורא טביעות אצבע,1 מגה פיקסל,"DisplayPort , Card Reader , אוזניות/מיקרופון , USB-C , HDMI , Bluetooth , USB",802.11ax,0,74.0,0.10212505108295873,0
Lenovo,2021,0,ללא,2.2,IdeaPad L3,Intel Core i3,8.0,3000.0,1115G4,11.0,4.0,512,SSD,1,15.6,0.1254466804589054,IPS,60.0,0,Integrated Intel UHD Graphics,לא כולל,1 מגה פיקסל,Bluetooth,802.11ac,0,74.0,0.0489987740089906,0
Dell,2021,0,ללא,1.64,Vostro 3401,Intel Core i3,8.0,1200.0,1005G1,10.0,4.0,256,SSD,0,14.0,0.1254466804589054,LCD,60.0,0,Intel UHD Graphics,לא כולל,1 מגה פיקסל,"RJ-45 , HDMI , Bluetooth , USB",כולל,0,74.0,0.049203105843890475,0
Lenovo,2020,0,Windows  10,0.59,IdeaPad Duet 3,Intel Celeron,4.0,1100.0,N4020,4.0,4.0,128,eMMC,0,10.3,0.15071939063381606,LCD,60.0,1,Integrated Intel UHD GRAPHICS 600,לא כולל,כולל,"Card Reader , אוזניות/מיקרופון , USB-C , Bluetooth , USB",802.11ac,0,74.0,0.0534940743767879,0
Lenovo,2021,0,Windows  10,1.4,IdeaPad 1,Intel Pentium Silver,4.0,1100.0,N5030,5.0,4.0,128,SSD,0,14.0,0.0,LCD,60.0,0,Integrated Intel UHD GRAPHICS 605,לא כולל,0.3 מגה פיקסל,"Card Reader , אוזניות/מיקרופון , HDMI , Bluetooth , USB",802.11ac,0,74.0,0.049407437678790356,0
Asus,2021,0,ללא,1.73,ExpertBook B1,Intel Core i7,16.0,2800.0,1165G7,11.0,4.0,1000,SSD,0,15.6,0.1254466804589054,LCD,60.0,0,NVIDIA GeForce MX330,לא כולל,1 מגה פיקסל,"VGA , RJ-45 , Card Reader , אוזניות/מיקרופון , USB-C , HDMI , Bluetooth , USB",802.11ax,0,74.0,0.13238659583163057,0
Lenovo,2021,0,Windows  10,2.1,IdeaPad 3,Intel Core i5,8.0,2400.0,1135G7,11.0,4.0,512,SSD,0,17.3,0.1254466804589054,IPS,60.0,0,Integrated Intel Iris Xe Graphics,קורא טביעות אצבע,1 מגה פיקסל,"Card Reader , אוזניות/מיקרופון , USB-C , HDMI , Bluetooth , USB",802.11ax,0,74.0,0.0986718430731508,0
Lenovo,2021,0,Windows  10,1.65,IdeaPad 3,Intel Core i7,8.0,2800.0,1165G7,11.0,4.0,512,SSD,0,15.6,0.1254466804589054,LCD,60.0,0,Integrated Intel Iris Xe Graphics,לא כולל,1 מגה פיקסל,"Card Reader , אוזניות/מיקרופון , USB-C , HDMI , Bluetooth , USB",802.11ax,0,74.0,0.09673069064160196,0
Dell,2021,0,Windows  10,1.59,Vostro 3400,Intel Core i5,8.0,2400.0,1135G7,11.0,4.0,512,SSD,0,14.0,0.1254466804589054,LCD,60.0,0,Intel UHD Graphics,לא כולל,1 מגה פיקסל,"RJ-45 , HDMI , Bluetooth , USB",802.11ac,0,74.0,0.09293011851246424,0
HP,2022,0,Windows 11 Pro,1.89,ZBook Power,Intel Core i7,16.0,2300.0,11800H,11.0,4.0,1000,SSD,0,15.6,0.1254466804589054,LCD,60.0,0,NVIDIA T1200,לא כולל,1 מגה פיקסל,"DisplayPort , Thunderbolt , אוזניות/מיקרופון , USB-C , HDMI , Bluetooth , USB",כולל,0,74.0,0.2657539844707805,0
Dell,2020,0,ללא,1.61,Latitude 3410,Intel Core i5,8.0,1600.0,10210U,10.0,4.0,256,SSD,0,14.0,0.1254466804589054,LCD,60.0,0,Intel UHD Graphics,מצלמת IR,כולל,"DisplayPort , Card Reader , אוזניות/מיקרופון , USB-C , HDMI , Bluetooth , USB","WiFi 6 , 802.11ax",0,74.0,0.10046996322026971,0
HP,2021,0,Windows 10 PRO,1.13,Dragonfly MAX,Intel Core i7,32.0,3000.0,1185G7,11.0,4.0,1000,SSD,0,13.3,0.1254466804589054,LCD,60.0,1,Intel Iris Xe Graphics,קורא טביעות אצבע,כולל,"DisplayPort , Thunderbolt , אוזניות/מיקרופון , USB-C , HDMI , Bluetooth , USB",WiFi 6,0,74.0,0.39180629342051493,750
Asus,2022,0,Windows 11 Home,1.95,Vivobook Pro 16X,Intel Core i7,16.0,3300.0,11370H,11.0,4.0,1000,SSD,0,16.0,1.0,OLED,60.0,0,NVIDIA GeForce RTX 3050,קורא טביעות אצבע,1 מגה פיקסל,"Card Reader , אוזניות/מיקרופון , USB-C , HDMI , Bluetooth , USB","WiFi 6 , 802.11ax",0,74.0,0.2453616673477728,0
Dell,2021,0,Windows 10 PRO,1.49,Latitude 5421,Intel Core i7,16.0,2500.0,11850H,11.0,4.0,512,SSD,0,14.0,0.1254466804589054,LCD,60.0,0,NVIDIA GeForce MX450,לא כולל,לא כולל,"RJ-45 , DisplayPort , Thunderbolt , USB-C , HDMI , Bluetooth , USB",כולל,0,74.0,0.246689824274622,0
Asus,2021,1,Windows  10,2.3,TUF Gaming F15,Intel Core i7,16.0,2300.0,11800H,11.0,4.0,512,SSD,0,15.6,0.1254466804589054,LCD,144.0,0,NVIDIA GeForce RTX 3060,לא כולל,1 מגה פיקסל,"RJ-45 , DisplayPort , Thunderbolt , אוזניות/מיקרופון , HDMI , Bluetooth , USB","WiFi 6 , 802.11ax",0,74.0,0.2161626481405803,0
Lenovo,2020,0,Windows  10,1.21,Yoga Slim,Intel Core i5,8.0,2400.0,1135G7,11.0,4.0,256,SSD,0,13.3,0.3730800576766347,IPS,60.0,0,Integrated Intel Iris Xe Graphics,מצלמת IR,1 מגה פיקסל,"Thunderbolt , אוזניות/מיקרופון , USB-C , Bluetooth , USB",802.11ax,0,74.0,0.10210461789946873,0
Dell,2020,0,Windows  10,1.52,Inspirion 5406,Intel Core i5,8.0,2400.0,1135G7,11.0,4.0,256,SSD,0,14.0,0.1254466804589054,LED,60.0,1,Intel Iris Xe Graphics,קורא טביעות אצבע,כולל,"אוזניות/מיקרופון , USB-C , HDMI , Bluetooth , USB",WiFi 6,0,75.0,0.10437270126685738,750
Dell,2021,0,ללא,1.9,Latitude 3510,Intel Core i5,8.0,1600.0,10210U,10.0,4.0,256,SSD,0,15.6,0.1254466804589054,LCD,60.0,0,Intel UHD Graphics 620,לא כולל,1 מגה פיקסל,"RJ-45 , DisplayPort , Card Reader , אוזניות/מיקרופון , HDMI , Bluetooth , USB",כולל,0,75.0,0.10190028606456886,0
Asus,2021,0,Windows  10,1.7,לא רלוונטי,Intel Core i3,8.0,3000.0,1115G4,11.0,4.0,512,SSD,0,15.6,0.1254466804589054,LED,60.0,0,Intel UHD Graphics,לא כולל,כולל,"Card Reader , אוזניות/מיקרופון , USB-C , HDMI , Bluetooth , USB","WiFi 6 , 802.11ax",0,75.0,0.05345320800980793,0
Lenovo,2021,0,ללא,1.39,IdeaPad 5,Intel Core i3,8.0,3000.0,1115G4,11.0,4.0,512,SSD,0,14.0,0.1254466804589054,IPS,60.0,0,Integrated Intel UHD Graphics,קורא טביעות אצבע,1 מגה פיקסל,"DisplayPort , Card Reader , אוזניות/מיקרופון , USB-C , HDMI , Bluetooth , USB",802.11ax,0,75.0,0.05345320800980793,0
