Brand,Zap Enter Date,Gaming Compability,Operating System,Two in One,Weight,Series,CPU type,RAM Capacity,CPU speed,CPU modal,CPU generation,Hard drive capacity,Hard drive Type,Optical Drive,Screen Size,Screen Resolution,Screen Type,FPS,Touch Screen,GPU,Web camera,Secutiry,Connectors,Wifi modal,Cellular modem,Min price,Max price,Page number,Memory type
Lenovo,2019,לא רלוונטי,Windows  10,ללא,"1.8 ק""ג",ThinkPad,Intel Core i5,16 GB,2300MHz,8300H,דור 8,512 GB,SSD,לא כולל,15.6 אינטש,1920x1080,IPS,60 Hz,ללא,NVIDIA GeForce GTX1050,1 מגה פיקסל,קורא טביעות אצבע,"Card Reader , USB-C , HDMI , USB",כולל,לא כולל,"9,099","9,099",121.0,DDR4
MSI,2019,,Windows  10,ללא,"1.6 ק""ג",,Intel Core i7,,,,,,,לא כולל,15.6 אינטש,1920x1080,IPS,,ללא,NVIDIA GeForce GTX1650,כולל,,"Card Reader , USB-C , HDMI , USB",כולל,לא כולל,"9,000","9,000",121.0,DDR4
HP,2017,לא רלוונטי,Windows  10,ללא,"1.36 ק""ג",EliteBook,Intel Core i7,16 GB,,7820HQ,דור 7,512 GB,SSD,לא כולל,14 אינטש,1920x1080,LED,60 Hz,ללא,Intel HD Graphics 630,1 מגה פיקסל,לא כולל,"USB-C , USB",כולל,כולל,"9,113","9,113",121.0,DDR4
Lenovo,2020,לא רלוונטי,Windows  10,ללא,"1.75 ק""ג",ThinkPad,Intel Core i7,16 GB,2400Mhz,8565U,דור 8,1000 GB,SSD,לא כולל,15.6 אינטש,1920x1080,LED,60 Hz,ללא,NVIDIA Quadro P520,1 מגה פיקסל,"מצלמת IR , קורא טביעות אצבע","RJ-45 , USB-C , HDMI , USB",802.11ac,לא כולל,"9,140","9,140",121.0,DDR4
HP,2017,,Windows  10,ללא,"2.6 ק""ג",ZBook,Intel Core i7,16 GB,2800Mhz,7700HQ,דור 7,1000+1000 GB,5400+SSD,לא כולל,15.6 אינטש,1920x1080,IPS,,כולל,NVIDIA Quadro M2200M,,,"VGA , RJ-45 , DisplayPort , USB-C , USB",כולל,לא כולל,"9,148","9,148",121.0,DDR4
Asus,2021,גיימינג,Windows  10,ללא,"2.3 ק""ג",TUF Gaming,AMD Ryzen 7,32 GB,3200MHz,5800H,דור 4,1000 GB,SSD,לא כולל,15.6 אינטש,1920x1080,LCD,240 Hz,ללא,NVIDIA GeForce RTX 3070,1 מגה פיקסל,לא כולל,"RJ-45 , אוזניות/מיקרופון , USB-C , Bluetooth , USB",WiFi 6,לא כולל,"9,490","9,490",122.0,DDR4
Apple,2017,לא רלוונטי,MacOS,ללא,"1.37 ק""ג",MacBook Pro,Intel Core i5,8 GB,,,,512 GB,SSD,לא כולל,13.3 אינטש,2560x1600,IPS,60 Hz,ללא,Intel Iris Graphics,כולל,לא כולל,"DisplayPort , USB-C , USB",כולל,לא כולל,"9,199","9,199",122.0,DDR4
HP,2021,לא רלוונטי,Windows 10 PRO,ללא,"2.76 ק""ג",ZBook Fury,Intel Core i9,32 GB,2400Mhz,10885H,דור 10,1000 GB,SSD,לא כולל,17.3 אינטש,3840x2160,IPS,60 Hz,ללא,NVIDIA Quadro RTX 4000,1 מגה פיקסל,מצלמת IR,"RJ-45 , Card Reader , אוזניות/מיקרופון , USB",WiFi 6,לא כולל,"14,324","14,890",122.0,DDR4
Lenovo,2018,לא רלוונטי,Windows  10,ללא,"1.13 ק""ג",ThinkPad,Intel Core i7,16 GB,,8550U,דור 8,1000 GB,SSD,לא כולל,14 אינטש,1920x1080,LED,60 Hz,ללא,Intel HD Graphics 620,1 מגה פיקסל,קורא טביעות אצבע,"Card Reader , USB-C , HDMI , USB",כולל,כולל,"9,229","9,229",122.0,DDR3
Lenovo,2020,לא רלוונטי,Windows 10 PRO,ללא,"1.7 ק""ג",ThinkPad X1 Extreme,Intel Core i7,16 GB,2600Mhz,10750H,דור 10,512 GB,SSD,לא כולל,15.6 אינטש,3840x2160,IPS,60 Hz,ללא,NVIDIA GeForce GTX 1650,1 מגה פיקסל,"מצלמת IR , קורא טביעות אצבע","RJ-45 , Thunderbolt , USB-C , HDMI , Bluetooth , USB",802.11ax,לא כולל,"10,458","10,459",122.0,DDR4
Asus,2021,לא רלוונטי,Windows  10,ללא,"2.34 ק""ג",לא רלוונטי,Intel Core i7,16 GB,2200Mhz,10870H,דור 10,1000 GB,SSD,לא כולל,15.6 אינטש,3840x2160,OLED,60 Hz,כולל,NVIDIA GeForce RTX 3070,כולל,מצלמת IR,"Thunderbolt , אוזניות/מיקרופון , HDMI , Bluetooth , USB","WiFi 6 , 802.11ax",לא כולל,"11,270","11,390",122.0,DDR4
Lenovo,2020,לא רלוונטי,Windows 10 PRO,מסך מסתובב,"1.35 ק""ג",ThinkPad X1 Yoga,Intel Core i5,16 GB,1600Mhz,10210U,דור 10,256 GB,SSD,לא כולל,14 אינטש,1920x1080,IPS,60 Hz,כולל,Integrated Intel UHD Graphics 620,1 מגה פיקסל,"מצלמת IR , קורא טביעות אצבע","DisplayPort , Thunderbolt , אוזניות/מיקרופון , USB-C , HDMI , Bluetooth , USB",802.11ax,לא כולל,"9,290","9,290",122.0,DDR3
Asus,2021,גיימינג,Windows  10,ללא,"2.7 ק""ג",ROG Strix G17,AMD Ryzen 7,16 GB,3200MHz,5800H,דור 4,1000 GB,SSD,לא כולל,17.3 אינטש,1920x1080,IPS,300 Hz,ללא,NVIDIA GeForce RTX 3060,לא כולל,לא כולל,"RJ-45 , DisplayPort , אוזניות/מיקרופון , USB-C , HDMI , Bluetooth , USB",802.11ax,לא כולל,"9,397","9,397",122.0,DDR4
HP,2020,לא רלוונטי,Windows  10,מסך מסתובב,"0.99 ק""ג",Elite Dragonfly,Intel Core i7,16 GB,,8565U,דור 8,1000 GB,SSD,לא כולל,13.3 אינטש,3840x2160,LED,60 Hz,כולל,Intel HD Graphics 620,כולל,מצלמת IR,"HDMI , USB",כולל,כולל,"9,303","9,303",122.0,DDR4
Asus,2017,גיימינג,Windows  10,ללא,"2.24 ק""ג",ROG,Intel Core i7,16 GB,2800Mhz,7700HQ,דור 7,512 GB,SSD,לא כולל,15.6 אינטש,1920x1080,,60 Hz,ללא,NVIDIA GeForce GTX1070,לא כולל,לא כולל,"HDMI , USB",לא כולל,לא כולל,"9,349","9,349",122.0,DDR4
Lenovo,2021,גיימינג,ללא,ללא,"2.5 ק""ג",Legion 7,Intel Core i9,32 GB,3300Mhz,11980HK,דור 11,1000 GB,SSD,לא כולל,16 אינטש,2560x1600,IPS,165 Hz,ללא,NVIDIA GeForce RTX 3080,1 מגה פיקסל,לא כולל,"RJ-45 , DisplayPort , Thunderbolt , אוזניות/מיקרופון , USB-C , Bluetooth , USB","WiFi 6 , 802.11ax",לא כולל,"13,970","14,190",122.0,DDR4
Asus,מ 2022,לא רלוונטי,Windows 11 Pro,ללא,"2.4 ק""ג",ProArt StudioBook,Intel Core i7,32 GB,2300MHz,11800H,דור 11,2000 GB,SSD,לא כולל,16 אינטש,3840x2400,OLED,60 Hz,ללא,NVIDIA RTX A3000,1 מגה פיקסל,"מצלמת IR , קורא טביעות אצבע","RJ-45 , Thunderbolt , Card Reader , אוזניות/מיקרופון , USB-C , HDMI , Bluetooth , USB","WiFi 6 , 802.11ax",לא כולל,"12,089","12,290",122.0,DDR4
Lenovo,2021,לא רלוונטי,Windows 10 PRO,מסך מסתובב,"1.18 ק""ג",ThinkPad X1,Intel Core i7,16 GB,2100Mhz,1160G7,דור 11,1000 GB,SSD,לא כולל,13.5 אינטש,2256x1504,IPS,60 Hz,כולל,Integrated Intel Iris Xe Graphics,1 מגה פיקסל,"מצלמת IR , קורא טביעות אצבע","DisplayPort , Thunderbolt , אוזניות/מיקרופון , Bluetooth",802.11ax,לא כולל,"11,610","11,790",122.0,DDR4
Lenovo,2021,לא רלוונטי,Windows 10 PRO,ללא,"1.13 ק""ג",ThinkPad X1 Carbon,Intel Core i7,32 GB,2800Mhz,1165G7,דור 11,1000 GB,SSD,לא כולל,14 אינטש,3840x2400,IPS,60 Hz,ללא,Integrated Intel Iris Xe Graphics,1 מגה פיקסל,"מצלמת IR , קורא טביעות אצבע","DisplayPort , Thunderbolt , אוזניות/מיקרופון , HDMI , Bluetooth , USB",802.11ax,לא כולל,"12,989","12,990",122.0,DDR4
Lenovo,2020,לא רלוונטי,Windows  10,מסך מסתובב,"1.36 ק""ג",ThinkPad Yoga,Intel Core i7,16 GB,,10510U,דור 10,512 GB,SSD,לא כולל,14 אינטש,1920x1080,IPS,60 Hz,כולל,Intel UHD Graphics,1 מגה פיקסל,"מצלמת IR , קורא טביעות אצבע","RJ-45 , DisplayPort , USB-C , HDMI , USB",802.11ac,לא כולל,"9,490","9,490",122.0,DDR3
Dell,2020,לא רלוונטי,Windows  10,ללא,"2.49 ק""ג",Precision,Intel Core i7,16 GB,2600Mhz,10750H,דור 10,512 GB,SSD,לא כולל,15.6 אינטש,1920x1080,LED,60 Hz,ללא,NVIDIA Quadro T2000,כולל,לא כולל,"DisplayPort , Card Reader , HDMI , USB",כולל,לא כולל,"9,495","9,495",122.0,DDR4
Dynabook,2018,לא רלוונטי,Windows  10,ללא,"1.05 ק""ג",Portage,Intel Core i7,16 GB,,8550U,דור 8,1000 GB,SSD,לא כולל,13.3 אינטש,1920x1080,LED,60 Hz,כולל,Intel HD Graphics 620,כולל,קורא טביעות אצבע,"USB-C , HDMI , Bluetooth , USB",802.11ac,לא כולל,"9,498","9,498",122.0,DDR4
Dynabook,2018,לא רלוונטי,Windows  10,ללא,"1.05 ק""ג",Portage,Intel Core i7,16 GB,,8550U,דור 8,512 GB,SSD,לא כולל,13.3 אינטש,1920x1080,,60 Hz,כולל,Intel HD Graphics 620,כולל,לא כולל,"USB-C , HDMI , USB",כולל,כולל,"9,498","9,498",122.0,DDR4
Dell,2019,לא רלוונטי,Windows  10,ללא,"3.08 ק""ג",Precision,Intel Core i7,16 GB,2600Mhz,9850H,דור 9,512 GB,SSD,לא כולל,17.3 אינטש,1920x1080,IPS,60 Hz,ללא,NVIDIA GeForce RTX3000,כולל,לא כולל,"RJ-45 , USB-C , HDMI , USB",כולל,לא כולל,"9,521","9,521",122.0,DDR4
Dell,2020,לא רלוונטי,Windows  10,ללא,"1.84 ק""ג",Precision,Intel Core i7,16 GB,2600Mhz,10750H,דור 10,1000 GB,SSD,לא כולל,15.6 אינטש,1920x1200,LED,60 Hz,ללא,NVIDIA Quadro T2000,כולל,קורא טביעות אצבע,"Card Reader , USB-C , USB",802.11ax,לא כולל,"10,637","10,638",122.0,DDR4
Dell,2021,לא רלוונטי,Windows 10 PRO,ללא,"2.11 ק""ג",XPS 17,Intel Core i7,16 GB,2600Mhz,10750H,דור 10,1000 GB,SSD,לא כולל,17 אינטש,1920x1200,LCD,60 Hz,ללא,NVIDIA GeForce GTX 1650Ti,1 מגה פיקסל,קורא טביעות אצבע,Bluetooth,WiFi 6,לא כולל,"11,789","12,637",122.0,DDR4
Dynabook,2021,לא רלוונטי,Windows 10 PRO,מסך מסתובב,"0.98 ק""ג",Portege,Intel Core i7,32 GB,2800Mhz,1165G7,דור 11,1000 GB,SSD,לא כולל,13.3 אינטש,1920x1080,LCD,60 Hz,כולל,Intel Iris Xe Graphics,כולל,קורא טביעות אצבע,"DisplayPort , Thunderbolt , Card Reader , אוזניות/מיקרופון , USB-C , HDMI , Bluetooth , USB","WiFi 6 , 802.11ax",לא כולל,"10,989","10,990",123.0,DDR4
Dell,2021,לא רלוונטי,Windows 10 PRO,ללא,"2.45 ק""ג",Precision M7560,Intel Core i9,32 GB,2600Mhz,11950H,דור 11,1000 GB,SSD,לא כולל,15.6 אינטש,1920x1080,LCD,60 Hz,ללא,NVIDIA RTX A4000,1 מגה פיקסל,לא כולל,"RJ-45 , DisplayPort , USB-C , HDMI , Bluetooth , USB",WiFi 6,לא כולל,"14,730","15,349",123.0,DDR4
Asus,2020,גיימינג,Windows  10,לא רלוונטי,"2.57 ק""ג",ROG Strix,Intel Core i7,32 GB,2300MHz,10875H,דור 10,1000 GB,SSD,לא כולל,15.6 אינטש,1920x1080,IPS,240 Hz,ללא,NVIDIA GeForce RTX 2070,לא כולל,לא כולל,"RJ-45 , DisplayPort , אוזניות/מיקרופון , USB-C , HDMI , Bluetooth , USB","WiFi 6 , 802.11ax",לא כולל,"9,645","9,645",123.0,DDR4
Dell,2021,לא רלוונטי,Windows 10 PRO,ללא,"2.45 ק""ג",Precision 7560,Intel Core i9,32 GB,2600Mhz,11950H,דור 11,1000 GB,SSD,לא כולל,15.6 אינטש,1920x1080,LCD,60 Hz,ללא,NVIDIA RTX A4000,כולל,לא כולל,"RJ-45 , DisplayPort , Card Reader , אוזניות/מיקרופון , HDMI , Bluetooth , USB",WiFi 6,לא כולל,"14,659","14,819",123.0,DDR4
Asus,2021,גיימינג,Windows  10,ללא,"2.7 ק""ג",ROG Strix,AMD Ryzen 7,32 GB,3200MHz,5800H,דור 4,1000 GB,SSD,לא כולל,17.3 אינטש,1920x1080,LCD,,ללא,NVIDIA GeForce RTX 3070,לא כולל,לא כולל,"RJ-45 , DisplayPort , אוזניות/מיקרופון , USB-C , HDMI , Bluetooth , USB","WiFi 6 , 802.11ax",לא כולל,"10,974","10,975",123.0,DDR4
Dell,2021,לא רלוונטי,Windows 10 PRO,ללא,"2.49 ק""ג",Precision 7550,Intel Core i9,16 GB,2400Mhz,10885H,דור 10,512 GB,SSD,לא כולל,15.6 אינטש,1920x1080,LCD,60 Hz,ללא,NVIDIA Quadro T2000,כולל,לא כולל,"RJ-45 , Card Reader , HDMI , Bluetooth , USB",כולל,לא כולל,"10,794","10,794",123.0,DDR4
Dell,2021,לא רלוונטי,Windows 10 PRO,ללא,"1.32 ק""ג",XPS 13,Intel Core i7,16 GB,2800Mhz,1165G7,דור 11,512 GB,SSD,לא כולל,13.4 אינטש,3840x2400,LCD,60 Hz,כולל,Intel Iris Xe Graphics,1 מגה פיקסל,לא כולל,"DisplayPort , Thunderbolt , Card Reader , אוזניות/מיקרופון , USB-C , Bluetooth , USB",WiFi 6,לא כולל,"9,728","9,728",123.0,DDR4
Asus,מ 2022,גיימינג,Windows 11 Home,ללא,"2.3 ק""ג",ROG Strix Scar 15,Intel Core i9,32 GB,5000Mhz,12900H,דור 12,2000 GB,SSD,לא כולל,15.6 אינטש,,LCD,60 Hz,ללא,Intel Iris Xe Graphics,,לא כולל,"DisplayPort , Thunderbolt , אוזניות/מיקרופון , USB-C , Bluetooth , USB","WiFi 6 , 802.11ax",לא כולל,"17,084","19,590",123.0,DDR5
Dell,2020,לא רלוונטי,Windows 10 PRO,ללא,"1.32 ק""ג",XPS 13,Intel Core i7,16 GB,2800Mhz,1165G7,דור 11,512 GB,SSD,לא כולל,13.4 אינטש,1920x1200,LCD,60 Hz,כולל,Intel Iris Xe Graphics,1 מגה פיקסל,לא כולל,"DisplayPort , Thunderbolt , Card Reader , אוזניות/מיקרופון , USB-C , Bluetooth , USB",WiFi 6,לא כולל,"10,888","10,890",123.0,DDR4
HP,2020,לא רלוונטי,Windows  10,מסך מסתובב,"1.32 ק""ג",EliteBook,Intel Core i7,32 GB,1100Mhz,10710U,דור 10,1000 GB,SSD,לא כולל,14 אינטש,1920x1080,IPS,60 Hz,כולל,Integrated Intel UHD Graphics,לא כולל,לא כולל,"אוזניות/מיקרופון , USB-C , HDMI , Bluetooth , USB",WiFi 6,לא כולל,"9,790","9,790",123.0,DDR4
Dell,2021,לא רלוונטי,Windows 10 PRO,ללא,"3.12 ק""ג",Precision 7750,Intel Core i7,16 GB,2700MHz,10850H,דור 10,512 GB,SSD,לא כולל,17.3 אינטש,1920x1080,LCD,60 Hz,ללא,NVIDIA Quardro RTX 3000,כולל,לא כולל,"DisplayPort , Thunderbolt , Card Reader , USB-C , HDMI , Bluetooth , USB",כולל,לא כולל,"10,899","10,899",123.0,DDR4
Lenovo,2019,לא רלוונטי,Windows  10,ללא,"1.35 ק""ג",IdeaPad,Intel Core i7,16 GB,1300Mhz,1065G7,דור 10,512 GB,SSD,לא כולל,14 אינטש,1920x1080,IPS,60 Hz,כולל,Intel Iris Graphics,1 מגה פיקסל,קורא טביעות אצבע,"USB-C , HDMI , USB",כולל,לא כולל,"9,838","9,838",123.0,DDR4
Apple,2020,לא רלוונטי,MacOS,ללא,"2.0 ק""ג",MacBook Pro,Intel Core i7,16 GB,2600Mhz,,,512 GB,SSD,לא כולל,16 אינטש,3072x1920,IPS,60 Hz,ללא,AMD Radeon Pro 5300M,1 מגה פיקסל,קורא טביעות אצבע,"DisplayPort , Thunderbolt , USB-C , Bluetooth , USB",כולל,לא כולל,"10,079","10,079",123.0,DDR4
Dell,2021,לא רלוונטי,Windows 10 PRO,ללא,"2.1 ק""ג",XPS 17,Intel Core i7,16 GB,2300MHz,11800H,דור 11,1000 GB,SSD,לא כולל,17 אינטש,1920x1080,LCD,60 Hz,ללא,NVIDIA GeForce RTX 3050,1 מגה פיקסל,"מצלמת IR , קורא טביעות אצבע","Thunderbolt , Card Reader , אוזניות/מיקרופון , Bluetooth",WiFi 6,לא כולל,"12,288","12,290",123.0,DDR4
Dynabook,2019,לא רלוונטי,Windows  10,ללא,"1.1 ק""ג",Portage,Intel Core i5,8 GB,1600Mhz,8250U,דור 8,512 GB,SSD,לא כולל,12.5 אינטש,1920x1080,,60 Hz,ללא,Intel HD Graphics 620,כולל,קורא טביעות אצבע,"USB-C , HDMI , USB","802.11a , 802.11g , 802.11n , 802.11ac",לא כולל,"9,888","9,888",123.0,DDR3
Asus,2021,גיימינג,Windows 10 PRO,ללא,"2.3 ק""ג",ROG Strix,AMD Ryzen 9,32 GB,3300Mhz,5900HX,דור 4,1000 GB,SSD,לא כולל,15.6 אינטש,1920x1080,IPS,300 Hz,ללא,NVIDIA GeForce RTX 3070,לא כולל,לא כולל,"RJ-45 , DisplayPort , אוזניות/מיקרופון , USB-C , Bluetooth , USB","WiFi 6 , 802.11ax",לא כולל,"10,990","10,990",123.0,DDR4
Asus,2021,גיימינג,Windows 10 PRO,ללא,"1.3 ק""ג",ROG Flow,AMD Ryzen 9,32 GB,3000Mhz,5980HS,,1000 GB,SSD,לא כולל,13.4 אינטש,1920x1200,IPS,120 Hz,כולל,NVIDIA GeForce GTX1650,כולל,קורא טביעות אצבע,,,,"14,947","14,990",123.0,DDR4
Dell,2021,לא רלוונטי,Windows 10 PRO,מסך מסתובב,"1.2 ק""ג",XPS,Intel Core i7,32 GB,2800Mhz,1165G7,דור 11,1000 GB,SSD,לא כולל,13.4 אינטש,3840x2400,LCD,60 Hz,כולל,Intel Iris Xe Graphics,1 מגה פיקסל,לא כולל,"Thunderbolt , אוזניות/מיקרופון , Bluetooth",כולל,לא כולל,"12,462","14,388",123.0,DDR4
Lenovo,2020,לא רלוונטי,Windows 10 PRO,ללא,"2.74 ק""ג",ThinkPad T15g,Intel Core i7,32 GB,2600Mhz,10750H,דור 10,512 GB,SSD,לא כולל,15.6 אינטש,1920x1080,IPS,60 Hz,ללא,NVIDIA GeForce RTX 2070 SUPER Max-Q,1 מגה פיקסל,"מצלמת IR , קורא טביעות אצבע","RJ-45 , Thunderbolt , Card Reader , אוזניות/מיקרופון , HDMI , Bluetooth , USB",802.11ax,לא כולל,"10,989","10,990",123.0,DDR4
HP,2019,לא רלוונטי,Windows  10,ללא,"2.6 ק""ג",ZBook,Intel Core i7,16 GB,2200Mhz,8750H,דור 8,1000 GB,SSD,לא כולל,15.6 אינטש,1920x1080,LED,60 Hz,כולל,Nvidia Quadro P2000,1 מגה פיקסל,לא כולל,"RJ-45 , USB-C , HDMI , USB",כולל,לא כולל,"9,990","9,990",124.0,DDR4
HP,2021,לא רלוונטי,Windows 10 PRO,מסך מסתובב,"0.99 ק""ג",Elite Dragonfly,Intel Core i7,32 GB,2800Mhz,1165G7,דור 11,1000 GB,SSD,לא כולל,13.3 אינטש,3840x2160,IPS,60 Hz,כולל,Intel Iris X Graphics,1 מגה פיקסל,לא כולל,"Thunderbolt , אוזניות/מיקרופון , USB-C , HDMI , Bluetooth , USB",WiFi 6,לא כולל,"9,990","9,990",124.0,DDR4
Dell,2021,לא רלוונטי,Windows 10 PRO,ללא,"1.84 ק""ג",Precision 5550,Intel Core i7,16 GB,2600Mhz,10750H,דור 10,512 GB,SSD,לא כולל,15.6 אינטש,1920x1080,LCD,60 Hz,ללא,Nvidia Quadro T1000,כולל,קורא טביעות אצבע,"USB-C , Bluetooth , USB",כולל,לא כולל,"10,998","10,998",124.0,DDR4
Dell,2020,לא רלוונטי,Windows  10,ללא,"2.45 ק""ג",Precision,Intel Core i7,32 GB,2600Mhz,10750H,דור 10,1000 GB,SSD,לא כולל,15.6 אינטש,1920x1080,,60 Hz,ללא,NVIDIA GeForce RTX3000,כולל,לא כולל,"RJ-45 , USB-C , HDMI , USB",כולל,לא כולל,"11,217","11,218",124.0,DDR4
Asus,2017,גיימינג,Windows  10,ללא,"2.9 ק""ג",ROG Strix,Intel Core i7,32 GB,2800Mhz,7700HQ,דור 7,1000+256 GB,7200+SSD,לא כולל,17.3 אינטש,1920x1080,,,ללא,NVIDIA GeForce GTX1070,,,"RJ-45 , DisplayPort , Card Reader , USB-C , HDMI , USB",כולל,לא כולל,"10,079","10,079",124.0,DDR4
Asus,2021,גיימינג,Windows 10 PRO,ללא,"1.9 ק""ג",ROG Zephyrus G15,AMD Ryzen 9,16 GB,1300Mhz,5900HS,דור 4,1000 GB,SSD,לא כולל,15.6 אינטש,2560x1440,LCD,165 Hz,ללא,NVIDIA GeForce RTX 3070,לא כולל,לא כולל,"RJ-45 , DisplayPort , Card Reader , אוזניות/מיקרופון , USB-C , HDMI , Bluetooth , USB","WiFi 6 , 802.11ax",לא כולל,"10,091","10,091",124.0,DDR4
Acer,2021,גיימינג,Windows  10,ללא,"2.5 ק""ג",Predator Helios,Intel Core i7,32 GB,2200Mhz,10870H,דור 10,2000 GB,SSD,לא כולל,15.6 אינטש,1920x1080,LCD,240 Hz,ללא,NVIDIA GeForce RTX 3080,לא כולל,לא כולל,"RJ-45 , USB-C , HDMI , Bluetooth , USB","802.11b , 802.11a , 802.11g , 802.11n , 802.11ac , 802.11ax",לא כולל,"10,299","10,299",124.0,DDR4
Dell,2020,לא רלוונטי,Windows 10 PRO,ללא,"1.84 ק""ג",Precision,Intel Core i7,16 GB,2600Mhz,10750H,דור 10,512 GB,SSD,לא כולל,15.6 אינטש,3840x2400,LCD,60 Hz,כולל,Nvidia Quadro T1000,כולל,קורא טביעות אצבע,"Thunderbolt , Card Reader , USB-C , HDMI , Bluetooth , USB",802.11ac,לא כולל,"11,144","11,145",124.0,DDR4
Lenovo,2020,לא רלוונטי,Windows  10,מסך מסתובב,"1.36 ק""ג",ThinkPad,Intel Core i7,16 GB,,10510U,דור 10,512 GB,SSD,לא כולל,14 אינטש,1920x1080,IPS,60 Hz,כולל,Intel UHD Graphics,1 מגה פיקסל,"מצלמת IR , קורא טביעות אצבע","DisplayPort , USB-C , HDMI , USB",802.11ax,כולל,"10,150","10,150",124.0,DDR3
Asus,2021,גיימינג,Windows 10 PRO,ללא,"1.9 ק""ג",ROG Zephyrus G15,AMD Ryzen 9,16 GB,3000Mhz,5900HS,דור 4,1000 GB,SSD,לא כולל,15.6 אינטש,2560x1440,LCD,60 Hz,ללא,NVIDIA GeForce RTX 3070,לא כולל,לא כולל,"RJ-45 , DisplayPort , Card Reader , אוזניות/מיקרופון , USB-C , HDMI , Bluetooth , USB","WiFi 6 , 802.11ax",לא כולל,"10,168","10,168",124.0,DDR4
Lenovo,2019,לא רלוונטי,Windows  10,מסך מסתובב,"1.35 ק""ג",YOGA,Intel Core i7,16 GB,1300Mhz,1065G7,דור 10,1000 GB,SSD,לא כולל,14 אינטש,3840x2160,IPS,60 Hz,כולל,Intel Iris Graphics,1 מגה פיקסל,קורא טביעות אצבע,"USB-C , USB",כולל,לא כולל,"10,233","10,233",124.0,DDR4
Lenovo,2020,לא רלוונטי,Windows 10 PRO,ללא,"1.69 ק""ג",ThinkPad P1,Intel Core i9,16 GB,2400Mhz,10885H,דור 10,512 GB,SSD,לא כולל,15.6 אינטש,1920x1080,LCD,60 Hz,ללא,NVIDIA Quadro T1000 Max Q,1 מגה פיקסל,"מצלמת IR , קורא טביעות אצבע","Thunderbolt , Card Reader , אוזניות/מיקרופון , USB-C , HDMI , Bluetooth , USB",802.11ax,לא כולל,"11,250","11,284",124.0,DDR4
Dell,2021,לא רלוונטי,Windows 11 Pro,ללא,,XPS13,Intel Core i7,16 GB,2800Mhz,1165G7,דור 11,512 GB,SSD,לא כולל,13.3 אינטש,3840x2160,LCD,60 Hz,כולל,Intel Iris Xe Graphics,1 מגה פיקסל,לא כולל,"DisplayPort , Thunderbolt , Card Reader , אוזניות/מיקרופון , USB-C , Bluetooth , USB",WiFi 6,לא כולל,"12,278","12,280",124.0,DDR4
Acer,2020,גיימינג,Windows  10,ללא,"2.1 ק""ג",Predator Triton,Intel Core i7,32 GB,2600Mhz,10750H,דור 10,1000 GB,SSD,לא כולל,15.6 אינטש,1920x1080,LED,60 Hz,ללא,NVIDIA GeForce RTX 2070,כולל,לא כולל,"RJ-45 , USB-C , HDMI , Bluetooth , USB",כולל,לא כולל,"10,289","10,289",124.0,DDR4
Dell,2020,לא רלוונטי,Windows  10,ללא,"3.08 ק""ג",Precision,Intel Core i9,16 GB,2400Mhz,9980HK,דור 9,512 GB,SSD,לא כולל,17.3 אינטש,1920x1080,IPS,60 Hz,ללא,NVIDIA GeForce RTX3000,כולל,לא כולל,"RJ-45 , USB-C , HDMI , USB",כולל,לא כולל,"10,390","10,390",124.0,DDR4
Lenovo,2020,לא רלוונטי,Windows 10 PRO,ללא,"2.74 ק""ג",ThinkPad P15,Intel Core i7,32 GB,2600Mhz,10750H,דור 10,1000 GB,SSD,לא כולל,15.6 אינטש,1920x1080,IPS,60 Hz,ללא,NVIDIA Quadro T2000,1 מגה פיקסל,קורא טביעות אצבע,"Card Reader , Bluetooth",802.11ax,לא כולל,"10,338","10,338",124.0,DDR4
Lenovo,2021,לא רלוונטי,Windows 10 PRO,ללא,"1.7 ק""ג",ThinkPad P1,Intel Core i7,32 GB,2600Mhz,10750H,דור 10,1000 GB,SSD,לא כולל,15.6 אינטש,1920x1080,LCD,60 Hz,ללא,NVIDIA Quadro T1000 Max Q,כולל,"מצלמת IR , קורא טביעות אצבע","RJ-45 , HDMI , Bluetooth , USB",802.11ax,לא כולל,"10,390","10,390",124.0,DDR4
